variant,source_group,case3_name,case3_source_variant,w1,w2,w3,rebalance_hours,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref118_cagr_pct,ref118_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_118,delta_mdd_vs_118,delta_calmar_vs_118,meets_target,dominates_118,dominates_85
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w53_23_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.22999999999999998,0.24,4,61531.624128501084,2976.5812064250545,129.9608962209132,44.75980987182155,2.903517610845122,9018,362.11633851881214,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.003156528817897,-0.35186541490291035,0.2000547286323382,0.44003875822926375,1.1918649804420696,-0.06932992156881657,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w56_26_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.56,0.25999999999999995,0.18,1,60498.89144766628,2924.944572383314,129.01685439055498,44.43784383254966,2.9033104053543934,36069,732.813280115171,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.059114698459666,-0.6738314541748025,0.1998475231416097,-0.5040030721289668,0.8698989411701774,-0.06953712705954507,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w50_31_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.31,0.19,8,59745.016915605775,2887.2508457802887,128.3199905849798,44.199073700777326,2.903228050743585,4509,254.59377931924968,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.362250892884475,-0.9126015859471366,0.19976516853080106,-1.2008668777041578,0.6311288093978433,-0.0696194816703537,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w54_28_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.27999999999999997,0.18,12,60394.9680368937,2919.748401844685,128.92118206243168,44.41211206967998,2.9028383486955533,3006,206.27450846283213,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.963442370336367,-0.699563217044485,0.1993754664827696,-0.5996754002522664,0.8441671783004949,-0.07000918371838516,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w52_30_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.3,0.18,6,59767.58007788066,2888.379003894033,128.34094379295382,44.21540342587951,2.9026297138303434,6012,280.49330768093245,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.3832041008585065,-0.8962718608449549,0.19916683161755966,-1.1799136697301265,0.647458534500025,-0.0702178185835951,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w54_25_21,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.24999999999999997,0.21,6,59966.001480534804,2898.3000740267403,128.52494981151935,44.27939032088578,2.9025907737238303,6012,282.25879152062356,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.567210119424033,-0.8322849658386815,0.1991278915110466,-0.9959076511646003,0.7114454295062984,-0.07025675869010817,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w51_31_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.31,0.18,2,60663.99681433985,2933.1998407169926,129.16859558346067,44.50403399505658,2.902401961984131,18035,502.38311440446813,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.210855891365355,-0.6076412916678819,0.19893907977134706,-0.3522618792232777,0.936089103677098,-0.0704455704298077,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w56_26_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.56,0.25999999999999995,0.18,2,59669.01918630316,2883.450959315158,128.24937144346262,44.18787957059702,2.9023653700912324,18035,487.63380940628144,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.291631751367305,-0.9237957161274437,0.19890248787844866,-1.271486019221328,0.6199346792175362,-0.0704821623227061,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w50_31_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.31,0.19,24,60558.32221137089,2927.916110568545,129.07151070035238,44.48108463900118,2.901716802723421,1503,159.77214216802173,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.113771008257061,-0.630590647723281,0.19825392051063728,-0.44934676233157234,0.9131397476216989,-0.07113072969051748,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w54_24_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.23999999999999996,0.22,24,60276.51728109884,2913.825864054942,128.81198371531036,44.39532765946008,2.901476135132481,1503,156.6883602715297,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.8542440232150454,-0.7163476272643834,0.19801325291969718,-0.7088737473735875,0.8273827680805965,-0.07137139728145758,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w50_31_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.31,0.19,24,60546.236761648426,2927.311838082421,129.06039944208928,44.48108463900118,2.901467005346552,1503,159.16178663839557,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.102659749993961,-0.630590647723281,0.19800412313376814,-0.4604580205946718,0.9131397476216989,-0.07138052706738662,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w53_24_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.23999999999999996,0.23,6,60635.87538732886,2931.793769366443,129.14277250448643,44.5121265489229,2.9012941532358987,6012,286.51304266112965,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.185032812391114,-0.5995487378015625,0.19783127102311493,-0.37808495819751897,0.9441816575434174,-0.07155337917803983,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w52_30_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.3,0.18,6,59701.99273629974,2885.099636814987,128.2800197130213,44.21540342587951,2.9012518211682385,6012,281.09513779872145,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.322280020925973,-0.8962718608449549,0.1977889389554548,-1.24083774966266,0.647458534500025,-0.07159571124569997,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w54_24_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.23999999999999996,0.22,24,60265.650856128945,2913.282542806447,128.8019579551753,44.39532765946015,2.9012503059593717,1503,155.91832580041478,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.844218263079995,-0.7163476272643123,0.19778742374658798,-0.7188995075086382,0.8273827680806676,-0.07159722645456679,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w51_31_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.31,0.18,2,60603.71232960452,2930.185616480226,129.11322699910636,44.50403399505658,2.901157836915368,18035,503.41062234847936,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.155487307011043,-0.6076412916678819,0.19769495470258436,-0.4076304635775898,0.936089103677098,-0.0716896954985704,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w54_23_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.22999999999999995,0.23,12,61305.712174507906,2965.285608725395,129.7554162141073,44.7292715038144,2.9009060924017525,3006,209.6398931712978,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.797676522011983,-0.3824037829100604,0.1974432101889687,0.23455875142335003,1.1613266124349195,-0.07194144001218605,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w53_29_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.29,0.18,12,60648.41801867576,2932.420900933788,129.1542911535288,44.531861769158546,2.900267045268187,3006,207.46374272433022,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.196551461433472,-0.5798135175659169,0.19680416305540316,-0.36656630915516075,0.963916877779063,-0.0725804871457516,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w48_34_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.34,0.18,4,61077.068879595405,2953.85344397977,129.54686745654237,44.66885381565113,2.9001609934112875,9018,356.3424822321084,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.589127764447056,-0.44282147107333003,0.19669811119850378,0.026009993858423286,1.1009089242716499,-0.07268653900265098,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w54_23_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.22999999999999995,0.23,12,61252.232551593865,2962.611627579693,129.7066895178788,44.72927150381486,2.8998167230784526,3006,210.28373417739567,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.748949825783484,-0.38240378290960564,0.19635384086566887,0.1858320551948509,1.1613266124353743,-0.07303080933548589,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w53_24_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.23999999999999996,0.23,6,60551.490023457925,2927.5745011728964,129.06522945195493,44.51212654892364,2.8995520874541523,6012,287.34724797625455,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.107489759859618,-0.5995487378008235,0.19608920524136852,-0.45562801072901493,0.9441816575441564,-0.07329544495978624,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w53_29_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.29,0.18,12,60609.36822364397,2930.4684111821985,129.11842345486085,44.531861769158546,2.899461606257937,3006,207.95994489997125,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.1606837627655295,-0.5798135175659169,0.19599872404515306,-0.40243400782310346,0.963916877779063,-0.0733859261560017,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w49_32_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.32,0.19,8,59925.38530890414,2896.269265445207,128.48732197451008,44.31523788907986,2.899393709588364,4509,255.09756807627397,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.529582282414765,-0.7964373976446026,0.1959308273755802,-1.033535488173868,0.7472929977003773,-0.07345382282557456,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w48_34_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.34,0.18,4,61020.529207186904,2951.026460359345,129.49520571248775,44.66885381565113,2.8990044438327414,9018,356.99487848866147,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.537466020392429,-0.44282147107333003,0.19554156161995762,-0.025651750196203693,1.1009089242716499,-0.07384308858119715,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w51_31_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.31,0.18,6,59933.04200244016,2896.652100122008,128.49441680315215,44.32719488814335,2.8987716711467764,6012,282.1846269729226,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.536677111056832,-0.7844803985811097,0.19530878893399262,-1.0264406595318007,0.7592499967638702,-0.07407586126716215,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w49_32_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.32,0.19,8,59875.970298117354,2893.7985149058677,128.44151663262525,44.31523788907986,2.898360084495355,4509,255.7870108257661,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.4837769405299355,-0.7964373976446026,0.19489720228257124,-1.0793408300586975,0.7472929977003773,-0.07448744791858353,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w56_26_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.56,0.25999999999999995,0.18,24,59139.825572385555,2856.9912786192776,127.75573342165463,44.086010270263955,2.8978746917324463,1503,151.42050457524797,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.797993729559309,-1.0256650164605077,0.19441180951966253,-1.765124041029324,0.5180653788844722,-0.07497284068149224,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w50_32_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.32,0.18,2,60805.06263396623,2940.2531316983113,129.29799561435925,44.62212671556366,2.8976206454378084,18035,504.3988161343923,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.340255922263935,-0.4895485711608032,0.19415776322502465,-0.22286184832469758,1.0541818241841767,-0.07522688697613011,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w56_26_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.56,0.25999999999999995,0.18,24,59127.5718790343,2856.378593951715,127.74426349284407,44.086010270263955,2.897614520110196,1503,150.77434327797806,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.786523800748753,-1.0256650164605077,0.1941516378974124,-1.7765939698398796,0.5180653788844722,-0.07523301230374235,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w51_31_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.31,0.18,6,59867.270398422945,2893.363519921147,128.43344928121297,44.32719488814335,2.897396273445816,6012,282.7742757709601,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.475709589117656,-0.7844803985811097,0.1939333912330321,-1.0874081814709768,0.7592499967638702,-0.07545125896812266,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w49_32_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.32,0.19,24,60709.56253709152,2935.478126854576,129.21041801653126,44.60226925259626,2.8969471773907567,1503,160.5849148979966,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.252678324435948,-0.5094060341282045,0.19348429517797294,-0.31043944615268515,1.0343243612167754,-0.07590035502318182,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w55_27_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.55,0.26999999999999996,0.18,8,58675.523072560085,2833.776153628004,127.31986521819283,43.95025519345115,2.89690844018499,4509,243.12968576923058,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.362125526097515,-1.161420093273314,0.1934455579722063,-2.2009922444911183,0.38231030207166583,-0.07593909222894846,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w54_26_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.25999999999999995,0.2,8,59351.652797973264,2867.5826398986633,127.95372809911227,44.17009700309319,2.8968405500706007,4509,248.46540805989395,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.995988407016952,-0.9415782836312729,0.19337766785781696,-1.5671293635716808,0.602152111713707,-0.0760069823433378,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w49_32_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.32,0.19,24,60697.48409378613,2934.8742046893067,129.19933414981296,44.60226925259626,2.8966986728437,1503,159.98777064814018,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.241594457717639,-0.5094060341282045,0.19323579063091634,-0.321523312870994,1.0343243612167754,-0.07614885957023843,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w52_30_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.3,0.18,12,60846.276579380945,2942.3138289690473,129.33575837204666,44.65164852470217,2.896550578653229,3006,208.97468650821097,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.378018679951339,-0.4600267620222951,0.1930876964404451,-0.18509909063729424,1.0837036333226848,-0.07629695376070966,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w50_32_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.32,0.18,2,60744.899517756654,2937.244975887833,129.24283565761522,44.62212671556366,2.8963844883829095,18035,505.40351652921004,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.285095965519901,-0.4895485711608032,0.19292160617012577,-0.2780218050687324,1.0541818241841767,-0.07646304403102899,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w55_27_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.55,0.26999999999999996,0.18,8,58630.17658159779,2831.50882907989,127.2771560068127,43.95025519345115,2.895936677650458,4509,243.86909641044713,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.319416314717387,-1.161420093273314,0.19247379543767407,-2.2437014558712463,0.38231030207166583,-0.0769108547634807,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w54_26_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.25999999999999995,0.2,8,59300.41171966984,2865.0205859834923,127.9058822268905,44.170097003093645,2.8957573314347047,4509,249.27912720010667,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.948142534795181,-0.9415782836308182,0.19229444922192096,-1.6149752357934517,0.6021521117141617,-0.0770902009792338,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w52_30_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.3,0.18,12,60807.3467892125,2940.367339460625,129.30008900528068,44.65164852470217,2.89575174215011,3006,209.46317758414568,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.342349313185366,-0.4600267620222951,0.19228885993732625,-0.2207684574032669,1.0837036333226848,-0.07709579026382851,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w53_25_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.24999999999999997,0.22,8,59984.732484862,2899.2366242431,128.54229618260123,44.395861422333006,2.895366641493727,4509,253.22009017761965,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.584556490505918,-0.7158138643914569,0.1919037592809434,-0.9785612800827153,0.827916530953523,-0.07748089092021138,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w53_23_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.22999999999999998,0.24,24,60780.484749590105,2939.0242374795052,129.2754666181949,44.65162813808967,2.8952016311341993,1503,158.77764640272432,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.317726926099596,-0.4600471486347928,0.1917387489214155,-0.24539084448903736,1.0836832467101871,-0.07764590127973925,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w53_23_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.22999999999999998,0.24,24,60770.985518373,2938.54927591865,129.26675742446966,44.65162813808969,2.8950065835158147,1503,157.93124775587003,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.309017732374343,-0.4600471486347715,0.191543701303031,-0.2541000382142897,1.0836832467102084,-0.07784094889812376,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w55_27_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.55,0.26999999999999996,0.18,24,59373.05007959711,2868.6525039798553,127.97369835402748,44.206465928436536,2.8949090515671894,1503,152.95534382332895,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.01595866193216,-0.9052093582879266,0.19144616935440562,-1.5471591086564729,0.6385210370570533,-0.07793848084674915,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w55_27_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.55,0.26999999999999996,0.18,24,59360.78266183754,2868.039133091877,127.96224974091027,44.206465928436536,2.8946500710566063,1503,152.31982082008733,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.00451004881495,-0.9052093582879266,0.19118718884382258,-1.558607721773683,0.6385210370570533,-0.07819746135733219,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w50_32_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.32,0.18,6,60082.96790446586,2904.148395223293,128.63320276377826,44.439415635541145,2.894574578089226,6012,283.63813340054844,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.675463071682941,-0.6722596511833174,0.19111169587644206,-0.8876546989056919,0.8714707441616625,-0.0782729543247127,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w48_33_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.33,0.19,8,60041.30078312839,2902.0650391564195,128.5946579619199,44.43168222761182,2.8942108764453995,4509,256.09639977550177,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.6369182698245766,-0.6799930591126397,0.1907479942326158,-0.9261995007640564,0.8637373362323402,-0.07863665596853897,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w53_25_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.24999999999999997,0.22,8,59927.459346205425,2896.372967310271,128.4892438821843,44.39586142233287,2.894171658476912,4509,254.1023124419194,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.531504190088981,-0.7158138643915919,0.1907087762641284,-1.031613580499652,0.827916530953388,-0.07867587393702635,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w54_28_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.27999999999999997,0.18,8,58868.001944207674,2843.400097210384,127.50087221022773,44.064892072496875,2.8934797343985204,4509,245.22666923517681,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.54313251813241,-1.0467832142275881,0.1900168521857366,-2.019985252456223,0.4969471811173918,-0.07936779801541816,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w50_32_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.32,0.18,6,60017.02922945525,2900.8514614727624,128.5721958599499,44.439415635541145,2.893201767422031,6012,284.21555390738774,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.61445616785457,-0.6722596511833174,0.18973888520924742,-0.9486616027340631,0.8714707441616625,-0.07964576499190734,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w48_33_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.33,0.19,8,59991.72074157987,2899.5860370789933,128.54876680321271,44.43168222761182,2.8931780287924096,4509,256.7687161778741,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.591027111117398,-0.6799930591126397,0.18971514657962585,-0.9720906594712346,0.8637373362323402,-0.07966950362152891,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w52_24_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.24,0.24,8,60573.4248596545,2928.6712429827253,129.08539358579026,44.62518677292196,2.8926577773813995,4509,257.34943777946125,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.127653893694941,-0.4864885138025059,0.18919489516861576,-0.43546387689369226,1.057241881542474,-0.080189755032539,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w49_33_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.33,0.18,2,60930.580448911554,2946.529022445578,129.41294250598236,44.74047490114413,2.892525007656388,18035,506.02368983033693,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.455202813887041,-0.3712003855803303,0.18906212544360423,-0.10791495670159179,1.1725300097646496,-0.08032252475755053,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w54_28_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.27999999999999997,0.18,8,58822.43711017671,2841.1218555088353,127.45806359257195,44.064892072496875,2.89250824404322,4509,245.95237902461395,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.50032390047663,-1.0467832142275881,0.1890453618304364,-2.062793870112003,0.4969471811173918,-0.08033928837071835,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w51_31_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.31,0.18,12,61027.51020802551,2951.3755104012757,129.50158639165917,44.77147180743515,2.8925023271214636,3006,210.3029643562171,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.543846699563858,-0.3402034792893147,0.18903944490867985,-0.01927107102477521,1.2035269160556652,-0.08034520529247491,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w48_33_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.33,0.19,24,60844.32326739532,2942.216163369766,129.33396906432927,44.72350055500076,2.891857020567407,1503,161.26913781734595,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.376229372233951,-0.3881747317237014,0.18839413835462304,-0.1868883983546823,1.1555556636212785,-0.08099051184653172,False,False,True
