variant,episode_id,peak_idx,trough_idx,recovery_idx,peak_time,trough_time,recovery_time,peak_equity,trough_equity,recovery_equity,depth_pct,days_to_trough,days_to_recovery,recovered,btc_peak_to_trough_pct,btc_peak_to_recovery_pct,bullish_4h_share_pct,bearish_4h_share_pct,long_share_pct,short_share_pct,flat_share_pct,short_gate_open_share_pct,avg_bearish_ob_above_count,avg_bullish_ob_below_count,side_change_count,bulltrim_events_pt,unlock_events_pt,slow_bear_entries_pt,episode_label,is_representative
combo_trim2p0_unlock24h,U219,47658,47674,47682.0,2022-05-13 10:30:00,2022-05-13 14:30:00,2022-05-13 16:30:00,21156.314091590117,19903.140367492153,21357.397586613544,5.923402907863407,0.16666666666666666,0.25,True,2.0183589533012247,-0.323864652391892,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.176470588235294,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U220,47683,47685,47687.0,2022-05-13 16:45:00,2022-05-13 17:15:00,2022-05-13 17:45:00,21726.256267668796,21245.547462592327,21917.676240947745,2.2125708136464306,0.020833333333333332,0.041666666666666664,True,0.7814014424844418,-0.3111568618276328,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U221,47688,47694,47709.0,2022-05-13 18:00:00,2022-05-13 19:30:00,2022-05-13 23:15:00,22425.525149647,21256.6502322562,22717.07565674641,5.212252152807217,0.0625,0.21875,True,1.9218742076706041,-0.4793698551410541,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U222,47709,47710,47711.0,2022-05-13 23:15:00,2022-05-13 23:30:00,2022-05-13 23:45:00,22717.07565674641,22654.365568830104,23063.728798473923,0.27604824170086584,0.010416666666666666,0.020833333333333332,True,0.10360511843254816,-0.5727155071385659,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U223,47711,47722,47756.0,2022-05-13 23:45:00,2022-05-14 02:30:00,2022-05-14 11:00:00,23063.728798473923,22132.329787782575,23068.04654223209,4.038371326812418,0.11458333333333333,0.46875,True,1.5476544323387964,-0.0071745569711012536,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U224,47758,47762,47765.0,2022-05-14 11:30:00,2022-05-14 12:30:00,2022-05-14 13:15:00,23712.82961011908,23245.69085685402,23753.12855186202,1.9699831734366846,0.041666666666666664,0.07291666666666667,True,0.7846821208520982,-0.06769264774957318,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U225,47769,47773,47775.0,2022-05-14 14:15:00,2022-05-14 15:15:00,2022-05-14 15:45:00,24032.959468760673,23655.05408649783,24048.79119587397,1.572446301314101,0.041666666666666664,0.0625,True,0.6382232531329413,-0.0267373180039443,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U226,47775,47903,48190.0,2022-05-14 15:45:00,2022-05-15 23:45:00,2022-05-18 23:30:00,24048.79119587397,18872.63885720848,24054.753794397166,21.523544765749225,1.3333333333333333,4.322916666666667,True,8.744051960682153,-0.010072592129495295,0.0,100.0,0.0,100.0,0.0,27.906976744186046,4.9689922480620154,4.728682170542636,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U227,48191,48197,48201.0,2022-05-18 23:45:00,2022-05-19 01:15:00,2022-05-19 02:15:00,24124.86572875605,23651.147556430908,24190.65991935676,1.9636095705207746,0.0625,0.10416666666666667,True,0.8012798219378281,-0.1112888641580323,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.2857142857142856,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U228,48201,48295,48917.0,2022-05-19 02:15:00,2022-05-20 01:45:00,2022-05-26 13:15:00,24190.65991935676,20225.737508281272,24857.85413341712,16.390302804029155,0.9791666666666666,7.458333333333333,True,6.714017129726346,-1.1297959752106346,0.0,100.0,0.0,100.0,0.0,0.0,4.873684210526315,4.936842105263158,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U229,48918,49984,52250.0,2022-05-26 13:30:00,2022-06-06 16:00:00,2022-06-30 06:30:00,25074.56374870822,14023.145319381814,26031.918218633462,44.0742201542619,11.104166666666666,34.708333333333336,True,11.474934699085605,-30.8923692479526,0.0,100.0,0.0,54.35801312089972,45.64198687910028,4.779756326148079,4.939081537019681,4.510777881911903,4,0,0,0,slow_bear_short_gap,0
combo_trim2p0_unlock24h,U230,52715,52732,52737.0,2022-07-05 02:45:00,2022-07-05 07:00:00,2022-07-05 08:15:00,26031.918218633462,25255.691288521743,26349.080614934897,2.981827630190159,0.17708333333333334,0.22916666666666666,True,0.8667630286710137,-0.5603516553144172,0.0,100.0,0.0,94.44444444444444,5.555555555555555,44.44444444444444,4.777777777777778,5.0,1,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U231,52739,52741,52742.0,2022-07-05 08:45:00,2022-07-05 09:15:00,2022-07-05 09:30:00,27172.44108237957,27063.974433973675,27264.599808123025,0.3991788889229797,0.020833333333333332,0.03125,True,0.14392616487095555,-0.12228691630642441,0.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U232,52743,52744,52745.0,2022-07-05 09:45:00,2022-07-05 10:00:00,2022-07-05 10:15:00,27760.66406027301,27693.9153535617,27761.04331428842,0.24044347990519466,0.010416666666666666,0.020833333333333332,True,0.0892666943934417,-0.0005071971272418985,0.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U233,52745,52749,52751.0,2022-07-05 10:15:00,2022-07-05 11:15:00,2022-07-05 11:45:00,27761.04331428842,27477.361310765333,27879.37056709483,1.0218708292460965,0.041666666666666664,0.0625,True,0.3793853754038734,-0.15824630631817715,0.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U234,52753,52754,52755.0,2022-07-05 12:15:00,2022-07-05 12:30:00,2022-07-05 12:45:00,28693.62893816977,28649.635472382775,28820.67903333051,0.15332137277510594,0.010416666666666666,0.020833333333333332,True,0.059578227239565074,-0.17205781142464183,0.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U235,52756,64822,108817.0,2022-07-05 13:00:00,2022-11-08 05:30:00,2024-02-09 12:15:00,29169.592727503285,10507.35391410629,29265.251172290453,63.97840034221949,125.6875,583.96875,True,1.0075111012318505,145.44035317166976,39.7033231126212,60.296676887378794,37.4409546697605,28.524073920609926,34.03497140962956,5.046821910996934,4.948288721306041,4.6744012596337114,30,7,2,2,two_way_whipsaw,1
combo_trim2p0_unlock24h,U236,108817,108820,108823.0,2024-02-09 12:15:00,2024-02-09 13:00:00,2024-02-09 13:45:00,29265.251172290453,29042.105523036247,29388.13654971275,0.7624935386356446,0.03125,0.0625,True,-0.42376004903147413,0.2333628898244955,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U237,108823,108829,108840.0,2024-02-09 13:45:00,2024-02-09 15:15:00,2024-02-09 18:00:00,29388.13654971275,28495.443045315576,29636.014544783902,3.0375981916618056,0.0625,0.17708333333333334,True,-1.6913039367100646,0.4696315441107046,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U238,108840,108841,108842.0,2024-02-09 18:00:00,2024-02-09 18:15:00,2024-02-09 18:30:00,29636.014544783902,29538.526957460617,29822.560758524247,0.32894972154898783,0.010416666666666666,0.020833333333333332,True,-0.18383736980800425,0.3517798134437644,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U239,108842,108908,108950.0,2024-02-09 18:30:00,2024-02-10 11:00:00,2024-02-10 21:30:00,29822.560758524247,28572.41276727503,29946.777024510684,4.191953874691611,0.6875,1.125,True,-2.349204496667512,0.2334198932103959,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.8059701492537314,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U240,108950,108966,108975.0,2024-02-10 21:30:00,2024-02-11 01:30:00,2024-02-11 03:45:00,29946.777024510684,29396.67641799932,30210.736589731863,1.8369275800902418,0.16666666666666666,0.2604166666666667,True,-1.031309388658097,0.4948621663318997,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U241,108976,109025,109058.0,2024-02-11 04:00:00,2024-02-11 16:15:00,2024-02-12 00:30:00,30413.58618838293,29831.100626810818,30707.49074629727,1.9152149896568438,0.5104166666666666,0.8541666666666666,True,-1.0825495567359344,0.5462216918031615,100.0,0.0,100.0,0.0,0.0,0.0,4.96,4.78,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U242,109058,109102,109117.0,2024-02-12 00:30:00,2024-02-12 11:30:00,2024-02-12 15:15:00,30707.49074629727,29626.47651007423,30947.27250260324,3.5203600488046716,0.4583333333333333,0.6145833333333334,True,-1.9981508852995322,0.4432135235475254,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.355555555555555,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U243,109117,109118,109119.0,2024-02-12 15:15:00,2024-02-12 15:30:00,2024-02-12 15:45:00,30947.27250260324,30911.44941875179,31699.66817086394,0.11575522155768958,0.010416666666666666,0.020833333333333332,True,-0.06592334523219945,1.384594346920065,100.0,0.0,100.0,0.0,0.0,0.0,4.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U244,109120,109123,109125.0,2024-02-12 16:00:00,2024-02-12 16:45:00,2024-02-12 17:15:00,31940.004464071633,31516.44917853395,31941.668074776808,1.326096513274222,0.03125,0.052083333333333336,True,-0.7654625847340446,0.0030065301835691116,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U245,109126,109136,109141.0,2024-02-12 17:30:00,2024-02-12 20:00:00,2024-02-12 21:15:00,32252.319647123244,31637.44913049038,32329.400276463042,1.9064381209173198,0.10416666666666667,0.15625,True,-1.1049767803400279,0.13852071831463864,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.909090909090909,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U246,109141,109220,109284.0,2024-02-12 21:15:00,2024-02-13 17:00:00,2024-02-14 09:00:00,32329.400276463042,30408.817171028102,32937.505442894864,5.940670377461943,0.8229166666666666,1.4895833333333333,True,-3.446683584614618,1.091307160272681,100.0,0.0,100.0,0.0,0.0,0.0,4.925,4.975,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U247,109288,109293,109296.0,2024-02-14 10:00:00,2024-02-14 11:15:00,2024-02-14 12:00:00,33745.02207918705,33463.095518349975,33825.87355945859,0.8354611835058257,0.052083333333333336,0.08333333333333333,True,-0.49341115590589846,0.14150146839315703,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U248,109296,109297,109298.0,2024-02-14 12:00:00,2024-02-14 12:15:00,2024-02-14 12:30:00,33825.87355945859,33735.26222971669,34010.20162559203,0.2678758009977855,0.010416666666666666,0.020833333333333332,True,-0.15835849883121256,0.3221442167166133,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U249,109298,109300,109303.0,2024-02-14 12:30:00,2024-02-14 13:00:00,2024-02-14 13:45:00,34010.20162559203,33801.363028402324,34040.59024780657,0.6140469247690739,0.020833333333333332,0.052083333333333336,True,-0.3638084933730079,0.05293867614668546,100.0,0.0,100.0,0.0,0.0,0.0,4.666666666666667,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U250,109303,109305,109308.0,2024-02-14 13:45:00,2024-02-14 14:15:00,2024-02-14 15:00:00,34040.59024780657,33952.86250995365,34156.93208978851,0.2577150901740599,0.020833333333333332,0.052083333333333336,True,-0.15274575459491846,0.20256674661198737,100.0,0.0,100.0,0.0,0.0,0.0,4.666666666666667,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U251,109308,109309,109310.0,2024-02-14 15:00:00,2024-02-14 15:15:00,2024-02-14 15:30:00,34156.93208978851,33629.789311008564,34167.468290921286,1.5432966210028543,0.010416666666666666,0.020833333333333332,True,-0.9159708076461381,0.01830785329821616,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U252,109310,109325,109345.0,2024-02-14 15:30:00,2024-02-14 19:15:00,2024-02-15 00:15:00,34167.468290921286,33552.265052147384,34186.43345296029,1.8005526003147532,0.15625,0.3645833333333333,True,-1.0687902458198395,0.03294810384626423,100.0,0.0,100.0,0.0,0.0,0.0,4.8125,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U253,109347,109376,109402.0,2024-02-15 00:45:00,2024-02-15 08:00:00,2024-02-15 14:30:00,34768.25357025034,34032.383101661035,34823.04181614078,2.116501098056167,0.3020833333333333,0.5729166666666666,True,-1.2652193396451294,0.09420020403687612,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U254,109403,109595,109879.0,2024-02-15 14:45:00,2024-02-17 14:45:00,2024-02-20 13:45:00,35060.827239600534,32947.04347760454,35376.35873668216,6.028904416746106,2.0,4.958333333333333,True,-3.6161448658863504,0.5397939106693173,100.0,0.0,100.0,0.0,0.0,0.0,4.9067357512953365,4.678756476683938,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U255,109879,110216,110465.0,2024-02-20 13:45:00,2024-02-24 02:00:00,2024-02-26 16:15:00,35376.35873668216,32781.34785136906,35841.06066032784,7.335438066502597,3.5104166666666665,6.104166666666667,True,-4.415566769453749,0.7907182136939639,100.0,0.0,100.0,0.0,0.0,0.0,4.976331360946745,4.952662721893491,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U256,110465,110466,110468.0,2024-02-26 16:15:00,2024-02-26 16:30:00,2024-02-26 17:00:00,35841.06066032784,35628.56211958676,35869.785671837206,0.5928913286215809,0.010416666666666666,0.03125,True,-0.3587423795329725,0.04849388115815145,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U257,110469,110470,110471.0,2024-02-26 17:15:00,2024-02-26 17:30:00,2024-02-26 17:45:00,35880.43278035033,35689.672086156876,35908.935977099005,0.5316566145153301,0.010416666666666666,0.020833333333333332,True,-0.3218303916413867,0.048087448053379944,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U258,110474,110475,110477.0,2024-02-26 18:30:00,2024-02-26 18:45:00,2024-02-26 19:15:00,36053.11557154755,35964.16785251084,36887.693608643924,0.24671298895151406,0.010416666666666666,0.03125,True,-0.14962686567163708,1.4039179104477606,100.0,0.0,100.0,0.0,0.0,0.0,4.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U259,110479,110480,110481.0,2024-02-26 19:45:00,2024-02-26 20:00:00,2024-02-26 20:15:00,37045.40390349456,37021.004279818655,37112.28105384262,0.0658641048683628,0.010416666666666666,0.020833333333333332,True,-0.04037089845434494,0.110652962581681,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U260,110481,110482,110483.0,2024-02-26 20:15:00,2024-02-26 20:30:00,2024-02-26 20:45:00,37112.28105384262,36921.52035964916,37192.68890459277,0.5140096183166465,0.010416666666666666,0.020833333333333332,True,-0.31527815965539663,0.13289341031985646,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U261,110483,110484,110486.0,2024-02-26 20:45:00,2024-02-26 21:00:00,2024-02-26 21:30:00,37192.68890459277,36977.528586723405,37244.14992907287,0.5785016469803894,0.010416666666666666,0.03125,True,-0.35513248821563703,0.0849389043979798,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U262,110486,110487,110488.0,2024-02-26 21:30:00,2024-02-26 21:45:00,2024-02-26 22:00:00,37244.14992907287,37201.89421716141,37268.21683060774,0.1134559709160432,0.010416666666666666,0.020833333333333332,True,-0.06968590131671837,0.039689870303738495,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U263,110489,110496,110502.0,2024-02-26 22:15:00,2024-02-27 00:00:00,2024-02-27 01:30:00,37351.28645848617,37105.626611021915,37376.79515596553,0.6577011684384404,0.07291666666666667,0.13541666666666666,True,-0.4044147853315194,0.041993408860618864,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U264,110505,110506,110507.0,2024-02-27 02:15:00,2024-02-27 02:30:00,2024-02-27 02:45:00,39134.233504912925,39127.13543257084,39170.94384780713,0.01813775742202095,0.010416666666666666,0.020833333333333332,True,-0.011351925659075501,0.05871074051804204,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U265,110510,110512,110535.0,2024-02-27 03:30:00,2024-02-27 04:00:00,2024-02-27 09:45:00,39421.8163421476,38407.45744151193,39447.65776176799,2.5730902194660565,0.020833333333333332,0.2604166666666667,True,-1.6148340142732476,0.041138894087655586,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U266,110535,110536,110537.0,2024-02-27 09:45:00,2024-02-27 10:00:00,2024-02-27 10:15:00,39447.65776176799,39416.04915836966,39503.66598884223,0.08012795991392263,0.010416666666666666,0.020833333333333332,True,-0.05029941387946213,0.08912703161096935,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U267,110537,110543,110546.0,2024-02-27 10:15:00,2024-02-27 11:45:00,2024-02-27 12:30:00,39503.66598884223,39135.00985657534,39713.170030314,0.9332200519592604,0.0625,0.09375,True,-0.5861276079504485,0.33309117070350336,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U268,110547,110561,110621.0,2024-02-27 12:45:00,2024-02-27 16:15:00,2024-02-28 07:15:00,40201.051596451805,39395.9749225272,40208.371483554576,2.002625906421962,0.14583333333333334,0.7708333333333334,True,-1.2659574468085077,0.011510289501215354,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U269,110628,110630,110632.0,2024-02-28 09:00:00,2024-02-28 09:30:00,2024-02-28 10:00:00,42368.84725267583,42186.182797247566,42385.92698924897,0.43112916039207416,0.020833333333333332,0.041666666666666664,True,-0.277765597541757,0.025972010941965884,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U270,110632,110633,110636.0,2024-02-28 10:00:00,2024-02-28 10:15:00,2024-02-28 11:00:00,42385.92698924897,42180.74833561065,42438.9407170539,0.4840725877963137,0.010416666666666666,0.041666666666666664,True,-0.31192041814196436,0.08059349182263364,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U271,110636,110637,110638.0,2024-02-28 11:00:00,2024-02-28 11:15:00,2024-02-28 11:30:00,42438.9407170539,42409.66116864281,42463.562155490494,0.06899217538510749,0.010416666666666666,0.020833333333333332,True,-0.04447604190181975,0.03740030796288707,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U272,110638,110640,110643.0,2024-02-28 11:30:00,2024-02-28 12:00:00,2024-02-28 12:45:00,42463.562155490494,42000.080213028596,42532.213823924074,1.0914815407260137,0.020833333333333332,0.052083333333333336,True,-0.7037723139104113,0.1042438531492218,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U273,110643,110644,110645.0,2024-02-28 12:45:00,2024-02-28 13:00:00,2024-02-28 13:15:00,42532.213823924074,42510.475977376445,42801.27512864112,0.05110913491975788,0.010416666666666666,0.020833333333333332,True,-0.03297337400048894,0.40812961900611455,100.0,0.0,100.0,0.0,0.0,0.0,3.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U274,110648,110650,110652.0,2024-02-28 14:00:00,2024-02-28 14:30:00,2024-02-28 15:00:00,43721.140941222824,43340.06318235729,44194.05001101406,0.8716098223004787,0.020833333333333332,0.041666666666666664,True,-0.5678034302862622,0.7046314978872648,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U275,110653,110655,110658.0,2024-02-28 15:15:00,2024-02-28 15:45:00,2024-02-28 16:30:00,44610.06359468827,44257.7108473321,44851.06533217803,0.7898503587834504,0.020833333333333332,0.052083333333333336,True,-0.5181406302495084,0.35439710089144594,100.0,0.0,100.0,0.0,0.0,0.0,4.666666666666667,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U276,110661,110675,111103.0,2024-02-28 17:15:00,2024-02-28 20:45:00,2024-03-04 07:45:00,47805.083407668,43336.84686832729,47815.84142356147,9.346781180647412,0.14583333333333334,4.604166666666667,True,-6.275760870581115,0.015109928625056668,100.0,0.0,100.0,0.0,0.0,0.0,3.8666666666666667,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U277,111103,111104,111105.0,2024-03-04 07:45:00,2024-03-04 08:00:00,2024-03-04 08:15:00,47815.84142356147,47699.38867419919,48518.66149280795,0.24354428552395557,0.010416666666666666,0.020833333333333332,True,-0.16353637282554567,0.9869809472338176,100.0,0.0,100.0,0.0,0.0,0.0,2.5,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U278,111107,111118,111127.0,2024-03-04 08:45:00,2024-03-04 11:30:00,2024-03-04 13:45:00,49170.79688923674,48645.095906401286,49351.90864134018,1.0691325259984397,0.11458333333333333,0.20833333333333334,True,-0.7244649047191132,0.24958885852452983,100.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U279,111127,111128,111130.0,2024-03-04 13:45:00,2024-03-04 14:00:00,2024-03-04 14:30:00,49351.90864134018,48872.01240658722,49357.12128821641,0.9723965049468597,0.010416666666666666,0.03125,True,-0.6596951711289156,0.007165628158811721,100.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U280,111131,111132,111133.0,2024-03-04 14:45:00,2024-03-04 15:00:00,2024-03-04 15:15:00,50051.84511869769,49973.43360079375,50143.898244384065,0.15666059406598265,0.010416666666666666,0.020833333333333332,True,-0.10676210322853041,0.1253359910603713,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U281,111133,111134,111135.0,2024-03-04 15:15:00,2024-03-04 15:30:00,2024-03-04 15:45:00,50143.898244384065,50053.28691464218,50178.39043967138,0.1807026037351056,0.010416666666666666,0.020833333333333332,True,-0.12321846014629045,0.04690445667747678,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U282,111137,111138,111142.0,2024-03-04 16:15:00,2024-03-04 16:30:00,2024-03-04 17:30:00,50643.646900218795,50216.76439327076,51388.27905185535,0.8429142312541327,0.010416666666666666,0.052083333333333336,True,-0.5765808411579032,1.0057583184032381,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U283,111142,111146,111154.0,2024-03-04 17:30:00,2024-03-04 18:30:00,2024-03-04 20:30:00,51388.27905185535,50160.312536675134,51413.01139767229,2.389584819412016,0.041666666666666664,0.125,True,-1.6420721669360927,0.033072804662825916,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U284,111155,111158,111163.0,2024-03-04 20:45:00,2024-03-04 21:30:00,2024-03-04 22:45:00,51554.19649285152,50908.604631863076,51876.04971061281,1.2522586033863692,0.03125,0.08333333333333333,True,-0.8613928490039502,0.42943859264892303,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U285,111165,111166,111173.0,2024-03-04 23:15:00,2024-03-04 23:30:00,2024-03-05 01:15:00,52447.44453415042,51612.75558967369,52689.11171592224,1.591476862010377,0.010416666666666666,0.08333333333333333,True,-1.1005820245093778,0.3186511070164544,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U286,111173,111200,111228.0,2024-03-05 01:15:00,2024-03-05 08:00:00,2024-03-05 15:00:00,52689.11171592224,50328.669940038904,52981.90720003313,4.4799422480490065,0.28125,0.5729166666666666,True,-3.102482656680239,0.38484021113733835,100.0,0.0,100.0,0.0,0.0,0.0,1.3928571428571428,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U287,111228,111248,111517.0,2024-03-05 15:00:00,2024-03-05 20:00:00,2024-03-08 15:15:00,52981.90720003313,45267.300730612944,53009.63404511938,14.560831946448616,0.20833333333333334,3.0104166666666665,True,-10.1009382274312,0.03630349137937472,100.0,0.0,100.0,0.0,0.0,0.0,0.9523809523809523,4.9523809523809526,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U288,111518,111521,111773.0,2024-03-08 15:30:00,2024-03-08 16:15:00,2024-03-11 07:15:00,54339.08081331532,50268.22541775086,54912.13924755811,7.491579420620109,0.03125,2.65625,True,-5.237017675023825,0.7372202786227522,100.0,0.0,100.0,0.0,0.0,0.0,0.25,5.0,0,0,0,0,mixed_trend_whipsaw,0
