side,threshold_pct,hold_hours,events,tp_pct,sl_pct,expectancy_pct,median_return_pct,win_rate_pct,tp_hit_rate_pct,stop_hit_rate_pct,timeout_rate_pct,avg_hold_hours,profit_factor
long,6.0,24,393,3.0,1.0,-0.0418406561586175,-1.08,31.552162849872772,21.62849872773537,66.92111959287533,11.450381679389313,8.087150127226463,0.9426929377986815
long,6.0,24,393,3.0,1.5,0.025814228641305222,-1.58,41.475826972010175,26.463104325699742,51.908396946564885,21.62849872773537,11.649491094147583,1.030058146587629
long,6.0,24,393,3.0,2.0,0.02030329652140086,-0.4813569456105426,46.0559796437659,28.24427480916031,40.458015267175576,31.297709923664126,13.692111959287532,1.021516134206143
long,6.0,24,393,3.0,3.0,0.04601187373547557,0.08811304703203689,51.399491094147585,30.53435114503817,26.208651399491096,43.25699745547074,15.965648854961833,1.0456637282368282
long,6.0,24,393,3.0,4.0,0.018846095829137096,0.11339586078599424,52.41730279898219,31.043256997455472,17.302798982188293,51.653944020356235,17.372773536895675,1.0178332702509063
long,6.0,24,393,3.0,5.0,-0.02877821476871543,0.1785301146208696,52.926208651399484,31.297709923664126,13.740458015267176,54.961832061068705,18.124045801526716,0.974134013149934
long,6.0,24,393,3.0,6.0,-0.044239194061552314,0.19836900147821807,53.43511450381679,31.552162849872772,9.414758269720101,59.03307888040712,18.615139949109416,0.9610830351389519
long,6.0,24,393,3.0,8.0,0.0434579088014865,0.1999713751239885,53.68956743002544,31.552162849872772,2.7989821882951653,65.64885496183206,19.233460559796438,1.0413976756418282
long,6.0,24,393,4.0,1.0,-0.006098986512679451,-1.08,29.00763358778626,16.793893129770993,69.46564885496184,13.740458015267176,9.055979643765903,0.9919495354119057
long,6.0,24,393,4.0,1.5,0.05973087106537216,-1.58,38.93129770992366,20.10178117048346,54.4529262086514,25.44529262086514,12.88676844783715,1.0664404762710904
long,6.0,24,393,4.0,2.0,0.039481276846432066,-0.653761908416015,43.25699745547074,21.119592875318066,43.00254452926209,35.87786259541985,14.997455470737913,1.0395479090582804
long,6.0,24,393,4.0,3.0,0.09008416499798949,-0.0672742477522225,49.10941475826972,22.646310432569976,27.2264631043257,50.12722646310432,17.451653944020357,1.0852913446403167
long,6.0,24,393,4.0,4.0,0.08845499354320357,0.06711848228134983,50.63613231552163,23.155216284987276,17.8117048346056,59.03307888040712,18.919211195928753,1.0807971734967659
long,6.0,24,393,4.0,5.0,0.04549468822853956,0.07115185862843994,51.14503816793893,23.40966921119593,13.994910941475828,62.59541984732825,19.678753180661577,1.039613861143119
long,6.0,24,393,4.0,6.0,0.030033708935702712,0.08811304703203689,51.653944020356235,23.66412213740458,9.669211195928753,66.66666666666666,20.18320610687023,1.0255569536057823
long,6.0,24,393,4.0,8.0,0.12077197770212858,0.09567302391208184,51.908396946564885,23.66412213740458,2.7989821882951653,73.53689567430025,20.81679389312977,1.111296738246581
long,6.0,24,393,5.0,1.0,-0.05917148475813867,-1.08,26.97201017811705,9.923664122137405,71.2468193384224,18.829516539440203,10.082697201017812,0.9239198106466715
long,6.0,24,393,5.0,1.5,-0.0077202203082260955,-1.58,36.6412213740458,11.959287531806616,56.48854961832062,31.552162849872772,14.03498727735369,0.9917173610791233
long,6.0,24,393,5.0,2.0,-0.016555155077447765,-0.8251240767570199,41.221374045801525,12.72264631043257,44.02035623409669,43.25699745547074,16.283078880407125,0.9838060669050538
long,6.0,24,393,5.0,3.0,0.05325580847745584,-0.1975100324514511,47.58269720101781,13.231552162849871,27.2264631043257,59.541984732824424,18.87086513994911,1.0498776313190563
long,6.0,24,393,5.0,4.0,0.05126011096662879,-0.050119570390525434,49.10941475826972,13.486005089058525,17.8117048346056,68.70229007633588,20.35178117048346,1.04633413853155
long,6.0,24,393,5.0,5.0,0.010844334914051288,-0.017238910547199213,49.61832061068702,13.740458015267176,13.994910941475828,72.264631043257,21.123409669211195,1.009348648722267
